15
1000
[100 49 -55 70 45 117 18 168 -82 -133 -14 -11 -88 -128 -169]
[-23 -238 27 361 -124 -159 241 31 -26 -98 -187 -260 -145 75 -76]
[253 172 -86 -152 -93 -326 266 -190 228 -25 89 118 276 -43 15]
[91 58 -351 120 -105 187 -11 319 -31 -97 96 69 -73 63 56]
[-2 105 -145 114 74 -145 -153 -97 162 -34 -66 -176 -77 -134 107]
[92 -24 -135 -95 -249 -116 -128 -143 42 -160 300 -10 220 416 3]
[254 155 281 -172 95 383 158 -72 -146 -40 77 -48 -25 -71 119]
[3 -658 -153 -332 -186 -120 -104 -297 406 -13 228 549 338 -127]
[58 84 25 -8 31 48 24 0 71 -36 39 8 -7 48 16]
[-114 -72 47 -50 28 65 -30 160 -17 -12 -55 -170 19 -369 97]
[-7 -103 54 -108 -7 162 -154 140 19 119 102 -157 28 30 -174]
[43 94 307 66 67 -73 -6 -64 -66 -143 -53 154 -222 47 3]
[306 -177 50 -41 -262 -232 193 133 124 211 -57 98 6 -179 1]
[-59 -35 -106 -7 82 17 42 -47 -189 -132 68 57 -89 85 160]
[-244 -97 6 -28 -191 -40 -40 212 -5 134 61 96 97 121 180]
[-132 -289 9 35 -83 -268 -195 -90 -16 79 -184 -297 -228 -183 -46]
[175 71 -233 -168 9 -212 0 -78 69 114 -54 -147 -158 -116 65]
[-136 274 -82 296 106 103 72 219 -142 176 17 76 -146 -7 -4]
[-4 182 -78 -73 41 106 58 177 100 -230 -124 -149 42 -245 -70]
[133 -121 99 -103 -118 -154 -40 -67 112 -334 -181 -95 72 -111 15]
[110 -152 -24 136 69 183 108 -63 -186 -158 -137 -93 -312 -48 -320]
[102 -15 -369 315 -150 -46 257 -270 314 -49 97 -58 157 -281 -10]
[2 81 -30 9 174 19 -5 28 -250 153 -45 13 288 -36 66]
[186 222 24 -94 -39 95 4 18 -94 -26 -30 -31 -79 -303 -248]
[203 -159 -190 -76 108 -260 -168 119 -199 -29 67 44 66 211 2]
[-159 18 -112 -138 -187 -224 -348 124 205 240 253 132 43 15 20]
[-82 -72 -198 70 -38 10 55 -4 -18 49 9 67 158 -77 -131]
[-158 58 36 -96 67 -261 16 -328 -185 -235 -47 -41 -37 127 30]
[83 90 13 -25 -76 76 264 71 247 252 -4 170 38 13 11]
[115 96 -7 23 123 -57 101 -3 198 294 73 147 207 -86 23]
[-180 -206 -124 -107 -48 194 40 -203 -64 -154 -124 -186 11 -26 91]
[-20 -19 -98 -120 -173 144 44 -49 136 36 144 74 -87 -118 83]
[-60 -102 -25 -121 -146 76 -88 -92 -26 69 40 -78 -36 -178 26]
[16 109 95 -6 16 51 104 -128 -34 6 115 68 204 151 32]
[-111 -129 72 -94 10 -90 -314 -160 104 96 -90 -140 33 -21 -167]
[-20 -38 172 135 149 -120 -133 120 366 373 456 44 47 -62 18]
[29 22 311 165 -4 -103 -25 193 33 166 -27 21 29 123 109]
[-104 77 -293 117 50 45 243 283 -166 197 -302 80 264 238 -70]
[27 -95 -105 120 -30 -21 128 56 244 183 -39 35 294 23 -105]
[-59 67 -227 -26 -160 -125 25 -124 -31 -9 -33 -216 -13 -211 104]
[52 -55 189 136 265 233 202 43 -16 60 130 204 132 -21 117]
[26 114 -64 76 -191 66 92 -263 2 153 64 9 -228 114 309]
[-21 -125 -117 -211 -142 -182 -88 -70 64 -33 76 43 -137 54 -192]
[173 77 205 -95 -205 136 180 83 74 -124 244 47 -58 -158 112]
[-89 222 -106 74 -43 -91 48 -401 147 1 -86 50 -163 73 128]
[35 18 68 -200 2 85 29 -59 103 -55 -370 13 -67 -219 -29]
[-42 -62 -66 -45 -169 -140 -1 3 -63 -117 -28 63 57 -78 -26]
[316 4 -102 38 39 -61 59 -173 -86 -170 -110 -29 -155 10 42]
[-215 -112 -151 -270 83 -50 -79 -74 183 70 -107 255 -59 20 83]
[118 61 267 81 -44 55 -51 42 -71 -379 54 9 252 5 -80]
[-73 -187 -97 -200 -96 -63 -60 -42 -20 167 72 136 194 -60 -105]
[48 80 180 64 -14 -143 -167 -156 -51 75 -207 162 57 9 123]
[230 212 135 193 60 214 18 -144 -146 4 -39 10 133 -42 -28]
[55 172 129 19 137 -35 79 -42 97 -61 77 150 99 143 136]
[146 -68 -89 -81 205 137 355 388 176 53 205 167 188 29 -41]
[-175 -211 -64 -64 -224 -147 145 -53 46 -20 -78 -10 233 166 -145]
[-69 41 64 -151 -283 -9 76 230 217 40 -4 -25 86 3 81]
[83 -232 -207 -16 218 -158 115 78 -57 77 6 4 -39 79 214]
[-1 16 -175 -64 42 106 230 336 325 7 -186 -293 -51 40 7]
[49 99 -98 114 -110 -172 46 -107 83 -96 135 -98 103 -79 -95]
[-22 -295 -376 -40 222 -55 195 -110 50 395 -152 -63 311 -8 -98]
[-26 -437 -358 -106 72 280 44 133 -113 -319 22 -142 -3 -126 -13]
[198 125 110 -65 190 70 -93 98 -6 46 -10 147 42 -26 -123]
[-110 -100 -17 -126 -122 87 157 166 -131 -28 -70 -140 32 81 -76]
[-83 -11 113 34 108 9 -134 -167 49 -37 213 186 65 -53 -226]
[-81 -130 108 135 -44 246 308 131 198 86 267 481 -42 -217 10]
[-294 28 78 73 80 52 216 38 20 -105 -246 -244 60 8 -66]
[-24 96 -81 174 171 -16 -205 -105 -153 -331 -154 -28 70 -140 -56]
[16 -116 -59 -42 -172 24 -28 -16 -30 184 58 10 124 119 -8]
[49 -304 171 -37 -101 -181 4 187 -30 -43 194 174 -108 -205 105]
[43 80 -7 118 102 51 2 164 240 70 28 81 7 -55 45]
[40 -63 128 240 180 123 -46 -31 -155 -84 -217 1 -183 -50 -46]
[-15 117 33 108 177 72 18 92 25 -84 103 167 16 -8 142]
[-193 11 -19 0 13 196 -29 92 -115 24 -145 72 -34 -130 -109]
[0 -105 -61 -38 -211 -129 118 62 -243 -247 26 11 -238 -240 80]
[533 55 66 -134 57 -249 57 -128 -453 -200 -11 -66 134 15 101]
[-206 -186 -6 246 -117 -96 229 129 -72 308 81 151 61 -34 8]
[149 298 -17 180 22 -33 86 108 -145 102 -163 90 31 -108 57]
[-240 -80 -302 -56 123 162 -10 -157 67 12 77 -11 -129 -92 -134]
[77 35 -81 63 -62 -218 31 -5 28 -158 -112 -88 -107 -190 -58]
[-13 -50 -40 -162 21 75 -33 135 95 -24 6 172 85 -138 -178]
[-230 -61 -54 -183 -208 -363 -101 -76 -238 77 -197 -82 -140 -62 -20]
[-213 -324 -6 -287 -105 -55 153 59 -60 91 -55 -98 -26 93 -60]
[168 134 -150 -29 -146 84 247 -133 -122 119 303 -18 -85 -20 -11]
[157 345 -62 34 -219 288 17 23 111 -80 -74 82 -136 -75 -2]
[150 161 -102 203 -238 278 -394 177 -374 -23 78 269 71 -127 -73]
[184 161 46 150 154 53 279 89 -57 167 120 29 130 93 -77]
[238 -188 -377 227 -199 -294 -70 31 -47 -169 8 -95 -74 -242 6]
[99 121 37 -15 -14 -18 277 203 244 -116 -156 37 -159 -291 73]
[224 -38 139 -77 -147 41 -93 100 28 49 -31 -130 81 39 -127]
[-104 -195 -14 102 -123 149 178 -141 86 86 -243 -151 -249 -176 16]
[-364 79 521 -15 172 241 -74 46 141 -119 -246 44 -9 271 -14]
[83 176 -236 -289 86 -5 -167 71 -178 208 33 -93 -186 -212 -44]
[191 62 -184 54 -98 -114 -190 -64 -128 -67 -12 48 21 -321 -58]
[-98 -5 -39 -62 -82 52 -96 59 -85 29 10 44 -42 33 44]
[71 -133 122 -113 74 120 174 -70 228 -75 -84 -96 157 2 -11]
[216 -105 8 183 -133 -52 -6 -10 -59 14 101 -171 42 -53 55]
[23 -181 -144 -110 -125 -270 42 285 129 188 79 101 175 -85 36]
[-32 -251 76 -53 -111 33 44 -176 -139 -4 11 -205 144 -169 -88]
[-252 259 194 -8 63 14 90 -327 -125 80 77 -49 -23 6 19]
[-177 -364 -86 220 115 130 63 125 144 -85 -51 -184 -57 59 -28]
[-62 278 221 86 198 19 -34 -289 156 179 136 -22 -21 -114 57]
[-23 -99 52 13 9 -109 -352 -286 -22 163 -58 -86 -40 303 258]
[-193 -28 -63 119 108 47 -7 325 186 111 -12 26 244 -132 34]
[212 22 101 290 142 173 -175 -125 -225 -67 -108 17 -289 -76 -29]
[-177 177 314 188 27 -128 -9 150 313 100 44 267 272 -112 10]
[33 -403 -103 -450 -11 -63 -11 -277 -381 116 -493 201 -57 -18 -14]
[104 211 -218 -55 108 -163 -26 -175 -85 -222 192 66 90 -13 -5]
[-139 -311 -207 -180 7 225 -99 -183 27 64 -117 -51 -87 -65 -43]
[-30 -91 -65 181 -200 -242 -96 -143 -113 -72 -13 -96 39 -142 153]
[335 46 58 67 -82 187 268 50 538 111 45 360 30 35]
[-140 -51 -48 59 -141 -101 -124 -73 -156 -136 -23 99 181 238 133]
[231 186 263 438 516 -340 69 -118 -102 -54 -580 87 159 285 -11]
[-68 -27 23 -16 -25 -226 -82 -98 173 135 142 -38 -32 -43 -21]
[78 -41 98 39 -3 -118 368 -101 159 21 -201 -157 96 -105 -31]
[-151 -155 -105 -89 -250 -112 6 -39 44 129 -44 62 69 242 -228]
[69 19 78 -209 -200 35 40 -329 79 -147 -104 6 20 18 166]
[81 172 38 163 259 144 197 38 -2 95 -6 124 94 15 7]
[-49 55 47 134 198 -44 38 -107 -60 16 -11 71 200 201 59]
[115 74 -175 -178 32 -50 124 40 -72 40 -85 -354 -58 267 -40]
[-272 -273 -83 -11 -203 -80 -119 -181 70 71 -128 -23 -42 2 -8]
[171 49 50 35 -11 33 232 92 197 139 79 -92 151 24 -230]
[-36 -57 285 -57 139 140 189 107 128 35 282 92 84 75 62]
[-100 132 148 95 -93 -38 -103 68 109 -91 9 369 -221 303 -2]
[-72 -51 59 -112 144 -51 159 246 244 -157 283 -186 122 -88 34]
[-119 67 -30 -110 261 147 184 321 102 288 80 -77 90 101 67]
[-222 -144 -115 -114 74 10 65 44 235 285 -58 365 -187 241 -43]
[63 149 -204 -202 403 57 -58 105 -48 -300 188 86 127 199 -31]
[-8 127 7 132 55 -79 -210 -85 33 46 -145 -27 -33 46 -211]
[-45 -182 261 194 43 61 -20 144 120 -196 -296 2 148 3 48]
[318 208 131 -61 52 133 166 242 320 142 165 -65 31 -252 -27]
[-11 55 -39 -54 18 -23 7 99 76 200 177 120 76 278 -36]
[243 -2 288 31 187 -27 88 -53 -102 -51 -75 160 3 -111 -42]
[-1 11 94 -10 -82 -75 -122 -89 -159 -40 -50 -107 -34 -48 -126]
[4 -98 251 107 60 78 211 162 100 62 37 220 227 216 -222]
[-45 -19 -39 169 178 101 -148 -82 130 -130 -85 -69 -266 -122 121]
[417 115 -208 305 -103 -202 67 -126 83 119 236 19 -36 -192 52]
[112 -192 260 -281 250 119 96 -259 -66 -14 -18 159 251 101 24]
[-36 -164 -57 -65 78 -18 236 102 58 72 28 45 -38 114 -19]
[5 205 -81 -180 103 -201 118 -238 -80 -245 -163 -193 -185 -42 -29]
[-47 -95 -90 68 -242 57 -71 -132 64 118 61 182 156 -46 118]
[-29 -8 57 250 225 195 63 127 65 -12 57 -286 -241 -152 140]
[102 109 6 224 -109 -40 133 125 -6 88 186 53 72 78 120]
[1 19 -149 22 425 475 -76 227 275 83 -4 25 -344 63 10]
[-44 -60 159 97 19 -137 190 66 -80 -113 204 45 144 261 19]
[12 -137 -12 49 362 101 -171 -8 -95 49 7 -30 -121 -108 24]
[-59 -101 109 84 -183 -400 61 26 210 -3 162 -71 -120 57 -75]
[68 -59 -312 -164 -61 125 194 -52 -136 -237 5 9 94 -97 68]
[-25 -291 -14 -133 -4 -9 -4 -6 -150 -107 -199 -38 -87 48 -42]
[34 263 -187 -17 269 62 -38 -106 127 -149 10 131 -92 101 -49]
[-156 -83 90 236 139 19 35 -259 -281 -17 82 99 -98 89 -17]
[-229 -269 -21 122 52 -160 -119 -170 -125 -107 -14 -8 129 63 -57]
[-104 -63 -187 -205 -97 53 -227 -132 -152 -51 -43 -59 -215 -148 -86]
[49 -149 -135 -220 -40 -300 139 -25 -32 39 -196 103 28 49 31]
[-294 -115 -378 225 -128 -74 -303 99 -54 37 88 91 -3 53 -46]
[-159 32 97 -211 95 24 87 95 -105 273 69 135 222 -41 70]
[274 -121 162 138 -144 158 -73 -200 -102 320 -165 -35 101 250 -26]
[76 49 -19 51 -150 81 77 -25 -43 -185 124 68 -151 69 266]
[148 79 13 24 156 -188 -172 136 46 122 180 -10 -157 64 -27]
[-81 -126 -224 -75 20 2 125 -30 -95 -143 37 -165 -16 -96 -72]
[75 337 390 272 155 24 264 -26 -135 74 -193 -27 -8 216 -16]
[76 -213 118 109 -111 119 -33 -26 312 55 314 93 -196 129 -46]
[-90 -85 -101 -128 -111 -230 -61 46 -62 19 17 -141 77 23 -119]
[94 -180 -292 -58 -225 -431 -170 -65 71 -24 -155 228 68 -70 -16]
[264 9 -128 -153 60 -123 -25 131 194 -104 -196 164 69 22 5]
[258 -98 -111 -146 -60 133 7 -124 -114 168 -42 9 -96 -87 -269]
[36 21 94 345 82 -44 -36 13 22 64 95 115 -65 11 132]
[30 341 272 165 171 138 -12 98 167 156 278 101 101 70 77]
[221 121 154 134 179 407 120 183 -88 289 -110 162 -92 212 -120]
[302 42 90 143 126 260 327 -1 68 392 -26 228 52 -199 7]
[-52 -38 51 131 56 -185 -270 -79 -29 -46 -139 19 116 43 24]
[-262 -284 -94 -95 -118 -139 -29 -121 14 166 34 -34 -226 -157 -110]
[72 0 -352 319 -255 41 132 -108 12 156 -54 160 19 -149 -7]
[-44 122 -159 122 51 -26 -58 95 -5 -4 127 130 -5 -169 -27]
[45 170 186 225 31 72 181 114 145 -68 118 -43 -18 -94 108]
[-186 56 -88 250 -43 5 -66 -185 0 -115 -284 -368 -100 31 -10]
[-36 -27 -4 164 -21 -146 -86 -7 108 -74 27 19 -57 -45 -111]
[19 14 366 226 -321 -201 -52 319 39 105 20 108 -127 455 -20]
[-226 -216 -284 -59 165 69 50 -4 160 69 -252 124 -274 -170 -26]
[24 9 -65 142 -98 6 153 47 103 413 290 -94 -106 -124 21]
[2 123 46 -8 104 27 83 72 54 82 -114 28 24 97 -75]
[244 116 242 -208 98 -141 -145 159 247 232 136 22 87 28 130]
[26 290 310 137 199 202 238 81 -160 -213 -31 -60 254 123]
[-1 -140 -82 -106 -146 -401 -77 -267 102 -61 -68 91 302 -145 32]
[28 -126 14 58 -28 137 -12 -67 -173 -94 -113 62 -96 -166 -74]
[4 -136 44 177 204 174 73 80 198 158 -212 197 -13 147 7]
[283 -21 18 159 348 -63 369 180 27 -26 138 -67 192 -123]
[-124 144 -44 168 165 -73 -8 166 -260 -110 364 -21 116 190 17]
[138 -78 31 -135 -288 -287 -171 14 -82 303 -263 78 -210 113 12]
[-171 -197 -111 4 -1 31 -14 -91 -274 -218 -118 -173 -66 -49 34]
[-24 -157 -166 -55 112 206 236 195 -24 -108 23 -47 135 181 130]
[-100 -16 -106 -49 202 347 -99 -11 -91 38 260 -112 303 17 -186]
[-13 87 119 -38 38 11 -45 39 75 -102 -148 -181 -53 -106 59]
[-96 95 -48 11 46 155 178 -35 -63 -117 -68 -19 -175 -193 -109]
[-38 82 36 -158 -37 78 -129 -113 -4 -52 152 152 89 19 -101]
[118 65 148 97 7 -30 -6 -141 -106 -187 -113 -8 13 -49 -94]
[233 80 -42 80 67 -54 46 200 113 152 39 231 73 165 31]
[20 -197 -199 -29 123 -75 89 -120 168 -279 -38 53 26 -96 135]
[-196 -285 -174 -96 -63 77 21 60 68 -32 -99 33 176 59 -40]
[130 244 143 182 184 126 99 31 68 -24 -49 -100 -53 -46 -36]
[126 157 110 -38 -198 44 -157 -129 -21 90 -34 -159 -200 -155 1]
[143 1 -211 -68 -80 -62 -160 -245 -337 -73 -42 207 -134 192 34]
[-63 132 -65 -186 -167 -137 103 -37 35 -191 142 190 169 -187 -61]
[-3 -91 -41 -58 -159 -97 64 -70 -75 106 159 82 9 193 67]
[35 -194 -43 -246 -38 -52 -14 -66 -210 -223 -212 -200 -63 66 -52]
[114 104 81 -187 -284 -175 -124 37 383 194 382 115 -179 52 39]
[-158 72 -145 -61 -211 -129 103 -71 -7 -61 -216 -94 -37 75 23]
[-37 -1 14 -237 -258 -223 -386 -161 59 49 -136 -1 -54 87 -23]
[18 -154 -92 -67 -3 59 -78 94 191 79 53 35 225 125 186]
[-148 -48 197 -107 65 48 -1 241 267 -22 275 238 313 -63 -93]
[29 -134 -161 -246 -84 -137 -281 -123 -219 -24 -215 64 -97 145 -13]
[-29 40 -284 -309 -20 248 39 0 -61 77 201 124 28 261 -27]
[-347 -98 -100 -35 -15 -43 -17 -138 -116 141 33 15 417 5 33]
[-263 257 156 9 263 -6 -100 139 130 -74 97 356 159 -28 134]
[64 123 -56 -85 -18 -25 -79 -123 -81 -201 -96 -99 19 -55 -120]
[-206 176 -219 203 312 -32 76 408 91 -11 125 -128 -115 0 33]
[99 26 -33 -57 -203 -143 -86 -99 -70 -211 -101 84 116 -7 -88]
[-229 -8 -107 67 -165 -28 49 15 -52 -270 40 -64 40 -179 -47]
[96 208 244 325 324 52 22 6 23 -23 -383 -9 123 175 -2]
[-144 -290 -104 -123 -44 186 205 284 412 109 -89 71 -67 -74 -11]
[103 224 184 128 73 -9 -104 -280 -88 4 20 43 -214 -99 8]
[-222 -162 -18 60 -236 97 50 -81 -74 136 340 264 -55 -194]
[276 17 102 167 59 180 114 -318 136 -390 33 -230 -37 75 -26]
[20 198 282 131 -58 -59 -191 127 -12 105 154 -139 -252 -26 159]
[-59 75 104 143 -48 126 107 138 114 469 206 275 110 21 36]
[306 -14 186 -65 -128 -338 -233 -163 -181 -111 -171 -57 -15 169 9]
[-93 -129 -148 34 136 69 174 -6 27 3 -2 -317 -63 117 -89]
[-105 -96 -79 84 313 233 74 80 -40 -72 56 -16 -64 -65 -176]
[-249 18 113 -89 -143 181 8 -106 154 129 -11 43 44 117 -85]
[74 44 -74 -170 -142 -234 -228 -298 -153 -158 23 166 155 172 11]
[-347 -88 -162 16 -189 -204 3 -84 85 -100 -148 55 94 -242 -57]
[-164 -94 -13 88 112 -167 27 372 322 46 523 155 145 -114 24]
[-334 -104 -66 -10 -13 -188 112 -159 98 -136 291 -51 -334 -276 -36]
[77 -138 -158 120 -43 55 -7 -227 213 -18 88 176 47 125 14]
[-139 -41 97 -113 -138 -159 -143 -48 51 234 170 148 106 -35 -110]
[-100 295 269 189 75 76 235 271 -47 26 -186 55 95 83 -73]
[44 -80 -64 -34 2 -365 -180 77 107 -136 -25 93 0 -177 137]
[-90 -173 -45 44 10 64 195 109 52 70 194 148 89 63 -115]
[346 -123 191 154 -39 85 323 275 -24 -69 -157 -95 -13 56 4]
[-6 -46 -82 -156 159 30 -77 -10 84 63 64 151 -12 -36 34]
[204 154 158 116 94 41 -121 101 182 -131 -127 -16 43 -80 -5]
[92 -58 50 282 -90 -86 78 160 20 88 52 -116 28 -25 -157]
[-275 -235 -148 -197 23 -51 -130 125 -41 430 -3 356 246 353 19]
[68 -172 -65 -13 107 -92 -16 -134 144 361 58 205 226 192 36]
[113 75 -139 -80 132 -53 61 127 18 -62 9 148 0 -104 -212]
[94 29 -47 -80 -111 186 -34 77 -9 111 181 -61 74 28 48]
[-22 -194 -63 -2 121 18 -171 -201 -154 -195 -131 -104 -286 42 -61]
[125 -196 -108 -11 99 -48 -38 277 103 162 106 59 -132 76 54]
[-104 -80 43 3 32 -146 -159 -184 -26 8 57 88 134 117 22]
[19 48 122 167 238 132 -34 -84 -42 101 -105 -36 -182 -66 17]
[-116 -159 -66 237 166 -187 -317 -143 20 -81 -33 63 -33 63 60]
[13 -137 153 -152 -70 50 23 24 94 -91 -264 -309 -198 320 44]
[-113 63 -254 137 -297 74 -226 24 -50 -99 2 12 -143 -62 -8]
[88 207 -83 186 103 62 44 125 17 155 99 68 77 19 69]
[-62 317 -173 -162 193 97 -102 80 4 89 27 43 -6 -194 -172]
[121 230 267 155 97 -245 -161 -133 85 77 122 30 117 -122 -29]
[24 -92 -85 -96 -25 0 -2 -70 -22 125 238 199 227 270 94]
[419 130 -16 274 188 189 -122 -344 -5 -142 -28 59 -352 146 -52]
[-20 124 -103 54 16 453 294 -65 -98 40 3 -194 -155 -135 52]
[114 208 109 -130 115 -67 -83 364 46 63 14 -103 133 129 81]
[-21 -101 -19 66 34 244 39 -96 -126 -380 -81 -24 -9 86 -132]
[-124 145 -137 132 -37 272 257 112 188 -133 156 -5 -215 -268 -68]
[96 -8 -129 -75 79 50 -113 -204 -190 100 -180 -21 -54 -1 138]
[117 -27 4 -105 -65 36 -108 -205 -211 70 156 9 135 -50 42]
[-55 58 27 13 50 -43 23 27 50 24 65 31 103 2 -11]
[191 105 -20 209 -136 -66 53 -174 128 232 -193 54 152 -5 252]
[58 -111 14 63 -71 -57 -153 -339 -274 -25 -109 -135 2 -157 -20]
[-23 -228 -49 128 153 277 111 119 274 -77 196 35 172 200 61]
[-92 50 175 30 -113 -115 -84 -228 -78 -63 -114 -128 -28 116 -83]
[-287 80 5 176 57 -234 -91 127 8 -12 202 -81 295 98 165]
[88 27 -98 -53 58 51 58 4 81 208 181 138 -1 2 -78]
[83 -85 1 50 4 99 -220 74 209 -173 -114 -88 -255 -432 10]
[-85 4 208 -292 -44 11 100 -139 -59 68 59 -6 55 41 -33]
[150 302 288 93 65 -8 6 -107 108 60 -51 -178 -52 108 -2]
[229 12 13 -155 -101 94 236 87 -6 -155 116 38 156 -124 -275]
[20 -161 -300 -114 -116 -170 -41 -18 -154 -193 -114 81 41 -102 46]
[449 -25 -284 143 -225 109 -49 199 400 7 77 32 410 255 49]
[-314 -187 -119 -62 7 -178 22 -163 -194 -36 -167 59 -3 202 50]
[67 53 -3 -15 355 40 183 60 -180 -135 120 127 -85 -37 -10]
[-67 -223 19 -40 -27 178 243 43 -197 -122 56 -9 32 122 7]
[48 6 205 31 -90 33 21 27 -79 244 271 191 82 46 -142]
[-51 -257 -184 -161 -240 -103 -244 -62 -154 85 13 -16 -82 -23 -3]
[-72 -94 36 140 75 346 262 63 -99 115 39 -162 -24 -86 -22]
[-167 -176 -3 -81 142 242 -179 241 262 86 70 298 25 121 6]
[-53 -69 31 93 -51 -65 51 40 9 58 158 78 -1 81 131]
[128 31 -97 60 216 -30 136 -290 -242 -328 -116 7 -51 -179 -117]
[109 -108 66 14 67 56 200 217 120 -43 62 -34 166 -362 -108]
[54 -30 26 229 -159 -275 -179 -260 27 -22 -151 -130 -40 223 -71]
[52 -35 -15 -85 -133 98 144 -12 -135 -153 -19 -38 -92 -194 10]
[-105 -210 48 171 -25 0 335 -43 -115 148 92 173 -54 192 -20]
[8 -75 10 56 123 141 -78 -51 139 -255 -178 -21 -181 34 95]
[-205 161 -56 87 -316 -393 44 80 1 -43 181 16 -22 -60 98]
[-119 -40 -244 -136 -90 -137 -188 212 189 -11 113 -74 42 119 5]
[89 -160 -80 272 -118 155 83 -42 -149 63 209 148 -340 116 -142]
[-22 65 149 39 -169 11 38 -255 -103 102 47 -36 62 -106 -115]
[152 87 -68 199 -17 383 -70 132 -83 55 -172 -35 2 -14 22]
[-230 -129 -65 27 -132 -268 -210 -231 -169 -230 -320 -190 94 -36 8]
[-62 -83 -41 -12 -184 -174 -47 11 85 -108 -152 -10 4 153 99]
[-169 -31 -61 -174 6 -58 -163 -212 -344 -152 -71 -144 -8 50 -86]
[104 -159 -26 -265 -240 -404 -250 0 87 -62 -172 5 -175 26 10]
[-151 -219 -108 -155 -193 121 7 6 161 141 97 72 -33 -19 90]
[188 154 189 124 51 -272 81 -213 171 -77 315 0 216 107 47]
[-290 24 183 -173 64 -154 -73 266 -178 -38 -92 40 -38 323 49]
