15
1000
[38 32 -9 60 -12 20 15 -19 10 -70 8 -52 -28 -2 -22]
[-30 -25 -29 10 38 38 35 -4 9 10 -33 -30 -2 0 7]
[-1 10 -69 13 22 8 -11 -31 -32 -35 -13 22 40 -54 -33]
[-17 -4 -50 7 -18 -2 21 -7 1 46 31 41 38 -4 -18]
[-4 -10 62 30 63 21 6 -1 20 3 12 14 -26 -26 14]
[-39 -44 9 -27 -16 -31 -25 11 -31 22 53 -8 56 30 3]
[-23 -45 -5 -12 -30 -32 14 -30 -19 -5 -9 -11 -36 9 8]
[33 -5 20 -35 -7 -44 12 -78 1 -59 24 -28 -1 -31 1]
[-11 -4 -71 -9 -69 -27 -30 -25 17 37 2 53 -31 -5 17]
[37 44 1 17 54 38 2 8 26 -8 14 40 -26 9 12]
[-1 42 7 28 -10 -38 -30 -42 -15 -1 -13 20 -24 -27 1]
[-12 -32 10 -30 39 -29 -5 -22 6 -27 12 14 -17 38 10]
[7 0 24 21 -5 16 -12 -22 -38 22 19 -25 35 13 -7]
[-33 -2 -2 7 20 24 11 -25 -31 -49 11 -2 1 20 20]
[-51 -32 20 55 36 -17 1 -4 17 -44 -19 -54 -19 -36 -2]
[0 -5 -2 -30 15 -36 4 -7 -1 -11 22 -9 44 -15 9]
[25 13 48 12 18 12 -25 11 -5 -7 -4 11 -30 -41 42]
[-19 20 -20 -1 -28 -1 -55 -20 -18 -8 28 -30 25 -15 22]
[13 -17 -32 -28 -35 -4 -55 2 18 2 -38 -43 18 19 -3]
[3 -5 25 9 4 -7 -22 -9 22 22 19 9 27 19 17]
[-14 7 12 -7 15 -37 30 -1 29 22 45 12 14 34 1]
[-30 43 42 -54 65 0 2 40 59 -51 79 5 6 105 1]
[-37 -22 -33 -42 1 -35 -4 -23 -57 21 -21 58 -12 4 -5]
[13 40 4 -19 -9 -32 -60 26 -47 -10 -14 -34 8 -50 -2]
[-42 -40 3 -8 26 5 10 26 -18 17 1 7 28 -25 -8]
[-12 12 0 -17 -30 -1 23 -18 -19 8 -37 42 19 -8 -31]
[50 78 14 -24 -4 71 34 39 11 39 72 5 -9 2 1]
[-13 33 -37 13 -51 -23 -54 -33 2 -39 -22 10 -19 5 -47]
[22 6 20 31 4 12 -24 -4 -47 -11 -29 8 -29 17 -8]
[31 8 22 63 53 18 12 4 -12 -26 -39 18 58 32 -3]
[-20 23 24 20 24 19 -40 -5 -45 -46 22 -19 -45 15 10]
[55 32 -5 14 -10 -19 0 -37 -33 1 35 26 29 -30 -2]
[-32 33 -24 55 -42 29 27 -8 34 22 7 -29 8 -14 1]
[66 -38 21 -5 13 10 31 50 -42 3 -9 -16 18 21 21]
[-27 -9 -18 2 15 57 -3 -25 -55 -16 -12 -30 -42 -38 -23]
[21 -13 34 -16 41 10 0 64 -12 -19 14 -22 4 -31 31]
[34 27 -1 -64 4 -5 0 21 -18 -29 -11 9 49 30 8]
[34 -3 -32 -31 2 -2 12 53 23 26 -14 -5 21 -20 -27]
[-20 -1 6 28 24 -36 -43 -20 21 12 -43 -14 -20 -24 -16]
[62 1 43 -6 33 30 -3 -76 -62 11 -24 -2 22 -34 2]
[9 9 33 16 22 -19 48 30 -11 3 5 -29 -46 -35 -8]
[24 36 6 -17 5 -2 30 20 24 64 -17 6 22 -13 -20]
[14 -18 -10 1 -25 -19 42 5 20 59 -9 41 39 14 15]
[7 40 44 32 5 -13 20 33 1 34 26 18 43 8 -28]
[19 3 -30 -54 4 1 17 2 11 26 47 39 58 40 1]
[14 16 30 6 17 -12 15 67 6 20 21 13 27 -2 -7]
[63 55 68 30 24 47 -19 12 -3 15 -35 -5 -23 1 -11]
[-39 -16 1 39 -30 -24 -54 -4 -16 6 -17 18 9 6 6]
[-31 -37 -62 -48 -33 -22 -10 -17 -11 -10 9 -32 -15 -4 -6]
[-43 32 -12 -3 61 33 -15 83 -28 24 -23 -21 23 -13 3]
[-3 8 22 39 -31 -4 4 11 -13 -8 21 18 -44 7 -45]
[-59 29 39 -3 16 -40 -26 10 -81 -4 -12 2 5 64 7]
[17 12 10 -29 20 -8 -2 -5 -53 -38 -21 7 0 10 -6]
[22 5 -17 -10 -2 16 30 -9 -13 -1 7 21 11 -18 -47]
[19 51 20 17 -1 31 9 42 13 29 36 10 71 3 6]
[10 20 -2 23 -16 3 -21 4 -17 -7 5 8 -32 9 -8]
[-30 -18 27 -34 -52 -4 -9 -68 -39 73 -5 -10 20 10 15]
[-4 -34 -15 7 17 -16 -14 -15 15 27 32 38 -10 -1 2]
[20 -19 -1 -15 56 57 12 -15 26 -11 -1 -33 -30 12 4]
[8 0 22 0 45 -14 -1 -43 7 -23 -37 2 -1 -3 18]
[38 -50 40 -16 -5 -12 28 21 4 37 44 13 24 81 1]
[-23 -5 41 -31 -18 -31 36 13 -10 -18 -17 -18 -47 2 6]
[25 -6 -40 14 -46 32 -70 32 -44 1 12 -35 -9 -23 9]
[-36 -11 4 -24 -9 -27 -14 -6 1 -30 -14 20 10 -19 -4]
[2 -31 -10 -13 9 -6 -12 -22 -21 -40 -40 -21 14 -46 -22]
[21 10 -6 29 -2 -31 -41 47 4 29 -61 -11 28 -4 27]
[-39 -44 -23 -2 -40 21 -57 -18 7 -2 -5 9 28 -18 -22]
[5 -15 -1 20 -45 4 9 -23 -13 -11 8 20 5 6 4]
[-42 -27 8 58 -10 12 -7 -46 -74 -4 -31 -27 34 34 -31]
[-35 -13 8 9 4 4 40 -3 21 -11 8 -1 -4 -10 -11]
[48 31 0 -22 -6 34 -2 -25 0 22 66 31 34 -7 -2]
[9 -51 -18 -48 21 -24 -52 -99 -43 22 57 -6 29 -33]
[-22 -1 -15 62 -8 -25 20 8 24 12 41 -68 21 -35 26]
[-4 47 22 46 -49 28 -31 39 26 -54 57 -18 11 5 -15]
[-16 4 27 -13 -28 -15 25 -32 -65 -29 21 18 62 -21 -6]
[3 -16 -45 -64 4 -1 -34 -13 -59 -45 -65 -30 -17 3 -3]
[-4 20 -17 14 18 -10 -41 42 2 -8 8 18 -2 3 31]
[19 -14 9 5 9 -33 -36 -39 -47 -6 6 41 7 -1 19]
[-41 -38 19 -35 47 30 -4 28 -12 43 -31 -20 -14 -15 8]
[27 3 -17 44 13 33 5 -40 19 -55 21 -43 14 -17 2]
[93 41 -3 42 36 -25 -35 -3 -22 -16 -17 24 -9 -10 -4]
[-23 -5 1 -32 -17 -34 -21 -14 -37 -5 -37 -14 -23 -14 -36]
[65 65 22 -18 -7 12 -15 -23 -21 16 12 -34 -36 19 -2]
[1 -24 -35 9 36 -19 -33 31 40 -5 -10 15 7 -29 -5]
[-3 -17 -43 -39 -24 -40 -27 -13 9 12 21 11 1 5 21]
[26 -3 5 -11 14 -20 -4 -9 1 -32 18 -40 3 -17 -6]
[22 96 20 35 11 -25 -48 -1 33 3 6 1 12 27 1]
[16 39 3 -20 -42 24 -40 31 -19 33 -3 25 59 9 -6]
[-30 0 -30 50 9 -34 -14 45 41 -18 27 -16 18 47 41]
[-7 -10 20 -18 -20 15 16 27 31 -24 11 15 16 -25 40]
[-7 7 17 12 -43 17 -21 -38 14 15 7 13 -18 -4 12]
[25 8 -9 -12 -28 60 -42 -49 -30 -2 32 -6 47 -23 23]
[24 17 -9 -2 -51 13 -41 -2 -9 -33 42 27 -25 -27 2]
[22 19 11 -46 25 -16 26 19 -15 30 -42 -65 4 -5 25]
[-37 -44 81 -16 -52 -42 51 49 27 -15 -4 1 17 -4 1]
[-21 -5 -16 -3 0 20 0 -33 -42 -4 -33 28 24 -6 52]
[0 6 -34 18 10 2 13 22 -18 -10 32 7 -31 -21 2]
[14 46 75 22 55 8 -2 19 32 42 -10 -47 36 7 11]
[20 17 -4 5 -27 -25 -30 8 -46 26 16 -9 -2 55 35]
[-37 24 -8 -52 -12 -50 -9 -27 -23 -8 -5 34 -31 -17 -43]
[33 -1 -61 -34 0 -34 3 -21 36 2 4 14 48 -1 13]
[10 -2 11 -14 -20 -27 -35 44 48 -10 -26 16 -1 9 -17]
[2 0 -13 -14 13 -6 -12 10 26 8 38 13 -42 -14 3]
[23 16 47 -18 -18 39 -17 -16 41 12 37 -57 -83 -34 1]
[-23 15 -32 5 -7 -16 2 -17 -3 0 -7 3 -4 5 10]
[-3 9 5 -11 -66 2 -18 24 -2 -25 15 -48 -18 18 -6]
[26 12 -25 -23 -34 0 -53 4 -5 40 45 25 24 5 23]
[-70 -32 -31 -47 33 -18 3 67 -68 -47 51 -5 31 19 1]
[-57 34 -1 0 -35 -9 -6 -59 28 38 -58 -1 20 -6 -8]
[-51 -45 -9 15 -14 -21 -8 -9 15 21 -32 -39 -21 -25 -7]
[1 19 -39 25 -13 -21 -15 -27 -46 -12 7 47 55 -26 1]
[9 12 -17 50 -9 9 30 35 30 39 3 40 -38 -32 -68]
[-5 -13 13 22 -14 2 -28 -50 -58 -19 -2 -26 -33 25 -22]
[13 -14 -30 -30 5 -3 -5 12 -63 -29 -9 12 -10 12 5]
[28 -32 58 44 -29 -1 -15 -25 -17 -35 -40 1 0 2 7]
[20 7 -15 -42 -26 -1 -16 -41 -57 -28 -11 -18 -21 -11 -15]
[14 16 -13 2 -11 2 -50 -23 -15 -7 6 -44 -30 12 -9]
[16 -51 4 20 -2 -68 -82 -3 0 33 4 45 25 51]
[49 -72 -26 -8 47 -3 -6 9 14 -16 14 7 20 11 1]
[-5 -13 -34 -15 29 -2 33 36 17 41 -26 41 13 -57 -11]
[52 64 9 -12 -7 -17 -13 0 -1 -3 -12 -22 7 5 7]
[49 -59 -2 28 7 19 18 37 4 28 14 16 5 16 -54]
[-51 -14 5 60 30 -3 10 42 13 12 -64 -57 -56 -52 9]
[-18 -11 0 10 -23 4 38 -9 -26 40 2 -18 11 -16 -28]
[-11 -14 46 43 4 -13 11 27 -7 48 1 -34 -18 -35 -19]
[-27 -2 20 -47 42 -2 -14 -25 -43 0 15 -33 -16 5 4]
[17 14 49 26 65 -11 14 -15 11 49 -12 22 -2 -70 29]
[-10 16 -27 -4 -6 -13 4 -32 -8 -42 -18 -40 14 -13 17]
[7 -41 -35 14 6 -20 26 11 -45 21 38 -27 1 39 29]
[2 -16 15 -35 3 14 17 50 -39 28 17 -77 -12 50 -51]
[1 20 22 12 18 13 -10 3 -10 -14 4 -8 -27 -20 -20]
[-12 40 -14 21 43 30 20 26 22 56 30 18 24 2 -9]
[69 26 19 10 9 -19 -17 -9 -21 -36 24 -2 22 111 8]
[17 -12 -33 -13 1 24 16 -8 4 -24 45 7 -29 21 1]
[16 36 -17 38 15 -76 -1 -6 -50 32 38 -19 33 6 47]
[68 34 16 29 29 3 -69 -24 -16 -29 22 -14 2 37 -36]
[1 42 46 1 21 28 -3 23 4 -31 -6 60 73 -2 27]
[33 -17 -2 -38 -13 -48 22 -25 -48 -49 32 29 49 22 1]
[-18 -46 -16 -9 -33 7 -7 1 23 -3 20 20 -17 12 -15]
[1 32 16 27 -25 -24 -20 22 59 48 29 -11 -13 -22 2]
[40 5 -21 -9 -54 -33 -14 -54 -50 -16 -6 33 9 -9 1]
[29 0 -1 -51 -9 57 -13 -24 59 28 12 -10 -52 -30 -10]
[-43 -7 -24 -19 14 -41 25 -3 -9 28 -10 14 52 -7 1]
[-3 -3 32 -4 -34 1 -17 69 0 2 35 13 -10 26 5]
[11 43 -25 18 13 25 11 15 50 56 10 33 -9 6 -2]
[25 6 -32 -35 -58 81 -61 46 -6 1 -49 55 -6 16 -23]
[-62 -24 -28 -28 7 -25 7 18 1 9 23 -15 36 -39 2]
[-31 3 -3 -52 2 3 45 1 56 11 -60 -10 9 -8 46]
[10 5 43 6 44 37 15 -15 -49 -52 -13 -7 33 -5 -5]
[31 -22 8 -14 -10 -19 18 17 -37 0 0 59 29 23 -18]
[-20 -45 -52 -65 5 -13 -35 5 -32 3 -8 -19 -5 -3 -14]
[-2 -20 0 10 40 62 -21 -38 1 -8 -55 -56 -11 -18 26]
[-12 -15 -28 -21 -13 10 -16 -4 -39 4 -15 27 18 34 15]
[67 -35 -6 10 -16 31 -24 -27 12 -34 -23 19 -71 -28 -7]
[-14 -11 -5 17 -35 27 -38 35 1 5 -2 3 -33 -17 2]
[29 29 3 12 -2 6 27 11 4 -9 -4 12 -6 7]
[20 -2 -22 25 -17 -30 4 -29 -25 3 16 10 -7 6 -22]
[43 -1 -1 -17 -42 32 -71 23 10 -21 40 25 -29 12 17]
[-32 -12 14 4 -12 -7 15 0 12 -3 -4 -5 34 -27 -13]
[-35 -48 -24 -11 31 18 35 12 17 44 37 -7 9 -19 -42]
[-29 26 38 -28 34 20 27 58 22 14 36 -15 16 -13 -18]
[-9 -24 15 9 -25 27 -1 -11 -3 24 -51 15 15 17 12]
[-32 -57 -24 2 7 11 -17 34 12 11 11 35 53 41 -11]
[0 2 20 -6 25 -28 -9 23 -22 36 -56 -12 41 -36 -25]
[-24 19 17 5 -5 9 10 3 1 5 16 -27 -47 -2 -12]
[-9 -68 -2 31 36 13 38 6 3 -68 -40 -1 39 -10 2]
[14 -24 24 -16 7 15 20 26 -39 -29 -61 -14 -16 -47 -50]
[8 44 28 -15 -10 -3 -1 -35 27 -20 6 36 47 10 2]
[9 49 -40 23 -7 9 37 2 -23 44 -6 13 -47 60 -28]
[5 -17 24 -50 43 58 -11 29 30 -7 14 3 6 33 -2]
[3 5 -7 -19 -26 4 19 15 2 -5 -9 -2 3 2 4]
[-18 -6 -51 3 24 29 26 -70 -26 32 -6 -50 -20 13 3]
[-42 -30 -25 -8 -3 50 -44 26 -3 38 18 9 18 -17 13]
[-75 -39 -32 54 -26 -7 -45 -5 -4 41 -21 -5 -17 -13 -13]
[30 25 -15 -10 -16 -25 -13 -33 -43 29 -10 7 9 12 14]
[2 5 -12 -18 -19 -7 -17 11 -12 -10 -21 49 16 19 11]
[14 -7 22 -16 1 11 32 19 1 15 -8 20 -41 -13 23]
[9 -1 31 5 33 7 -13 -4 11 -23 16 -10 -4 9 -14]
[-23 -7 -1 13 10 7 -4 18 27 34 7 19 -21 1 3]
[-48 -22 -8 26 47 -16 -16 -33 -7 -12 19 57 26 1 -38]
[-42 -49 3 40 17 15 16 11 13 5 -8 7 -20 -29 37]
[29 73 -27 -19 31 -18 16 23 -22 -12 -46 -31 -11 -22 1]
[-40 11 -8 -56 36 -10 2 27 -5 -13 67 17 12 -22 -4]
[38 25 -71 4 -9 -36 30 -18 -25 -49 -9 12 -26 -44 -3]
[-22 38 60 66 17 19 17 21 5 -4 -24 -38 -23 -9 18]
[24 -14 -33 56 5 -4 3 -4 -97 9 -72 -36 50 -36 3]
[-11 38 -11 89 9 80 6 58 49 -27 -16 -28 -45 67 -3]
[57 1 30 36 -3 -30 24 1 27 -21 -31 13 -56 5 -8]
[38 18 0 19 -20 16 -26 -3 -34 72 6 -23 29 1 -2]
[20 32 -22 -2 -5 -20 -17 -35 -3 -27 -45 11 14 33 -25]
[11 -39 2 -22 15 -8 10 -34 11 -4 22 21 0 -10 -8]
[-5 31 -3 -7 3 -86 -21 -49 4 9 -58 35 -43 -87 15]
[-2 36 25 -11 -32 -49 -42 -11 -48 -70 -24 -17 -26 -17 22]
[0 -38 7 -6 18 70 19 2 -18 -24 1 26 20 37 6]
[11 24 -19 4 4 -52 7 -51 -1 38 41 31 54 21 25]
[28 4 -8 20 59 7 25 5 25 -7 3 15 13 -11 9]
[-31 -20 -13 -9 11 -6 -52 -64 -44 -26 -5 -8 3 5 -2]
[2 20 23 -16 -28 -18 14 -19 2 37 -2 9 2 -7 -6]
[32 -12 -12 41 33 17 -10 9 34 -34 19 46 7 11 15]
[-14 -25 27 15 -43 -79 30 -39 51 -12 37 12 15 15 1]
[-41 -40 -24 16 -8 13 -27 -6 -16 -14 -27 -17 -4 11 -33]
[7 3 16 33 10 -25 -46 -10 1 7 35 19 -16 -8 -7]
[-42 -31 -3 2 7 10 -15 28 -12 22 49 -11 39 36 8]
[-33 -26 -52 -50 -17 -22 -22 -20 7 -47 -38 20 -10 -2 1]
[-15 28 3 18 -14 -8 5 32 0 -16 41 72 43 51 19]
[-33 11 8 6 44 -6 -34 -5 -39 -28 18 -12 51 45 -31]
[-4 -60 -36 -20 -4 -33 3 -32 -29 -8 51 -24 29 32 14]
[6 7 59 -11 -44 -78 -33 -53 -37 -5 19 2 13 28 -34]
[-42 -59 -19 35 -21 -35 19 -2 35 4 16 -46 7 5 1]
[-27 19 26 14 -25 18 -43 8 5 21 -1 -17 17 -5 -15]
[-36 -19 1 4 26 -2 -43 11 18 -27 -45 14 2 -31 -25]
[-3 67 36 39 -5 -28 -39 -51 -69 25 39 31 -33 -21 2]
[-6 -1 -37 -17 -9 2 1 12 2 -18 -1 -18 25 -4 22]
[-3 -10 16 -27 -19 6 -2 -35 12 21 25 12 52 4 45]
[-31 40 -17 24 -7 -35 0 5 15 -4 -37 6 13 17 4]
[20 10 -21 -17 -16 18 -15 -5 -11 -6 -8 -18 -23 4 -39]
[17 -29 19 -44 63 19 -17 29 48 38 2 -23 -31 -51 -15]
[-14 -3 -29 -30 41 6 43 -43 5 -42 -11 4 -35 7 8]
[10 -9 -36 3 -64 -29 -52 -16 -60 -22 0 -34 -58 12 -11]
[-10 7 4 43 30 -46 57 0 10 -4 14 7 61 25 -14]
[69 -6 9 11 -20 18 18 -24 27 3 -38 22 -28 13 -12]
[6 36 13 -12 15 -22 26 3 55 25 -28 16 4 41 1]
[8 44 47 53 57 39 29 58 62 41 9 -17 6 2 1]
[35 37 1 -10 38 8 -14 5 7 -16 -53 -36 -5 -29 -30]
[23 43 4 -36 39 -26 -12 45 8 39 3 0 39 44 -21]
[10 11 6 -9 39 -21 -12 -14 10 -9 -6 -1 27 8 8]
[19 6 25 1 -1 11 2 -4 7 7 -24 -14 41 15 -14]
[-39 11 -34 3 -9 -18 -38 21 -34 -12 13 -5 2 32 -21]
[30 -8 -36 -20 21 -25 -21 -15 7 -9 -24 -51 -80 -38 3]
[-49 2 8 35 14 37 -14 -17 -29 1 -19 -36 -53 16 38]
[-38 -3 -42 -20 -33 -24 35 -48 -31 -27 7 1 20 -7 9]
[6 -13 -37 30 5 13 -9 -8 -86 43 20 42 30 49 1]
[-34 -17 -1 -73 -5 -24 -27 21 25 -7 29 20 25 37 2]
[33 -16 0 32 -2 -35 13 9 -31 -79 -32 31 -20 -32 1]
[2 -19 -26 -3 -6 24 24 4 2 -16 7 8 16 36 26]
[15 -26 69 30 -9 25 -9 -5 2 -37 -16 -38 -25 -16 17]
[35 29 20 21 1 -25 8 -4 16 40 60 -16 56 -4 34]
[2 -18 4 -2 24 -41 -5 -30 42 -1 7 -9 -8 -3 -27]
[-14 -15 -67 -6 -38 24 -9 -13 -55 -29 -72 18 -41 -20 -6]
[34 43 8 -21 47 -10 39 -13 -24 2 -2 -1 22 -19 -15]
[-43 -8 28 39 29 -14 3 -19 15 -41 -3 7 10 -12 16]
[38 24 46 18 -31 -14 -42 -57 -1 -6 4 -11 -10 -32 -16]
[15 27 -14 -26 -35 -33 3 47 26 -9 6 4 -17 -34 2]
[-14 -20 -20 -9 28 22 -13 -4 -45 -8 30 -24 -31 1 -6]
[49 -30 -12 3 -8 -12 -7 -16 -16 10 0 32 15 -28 -11]
[-2 51 43 98 48 81 26 11 -2 7 0 -3 9 10 -15]
[27 -13 1 0 -3 13 54 45 7 46 11 13 -8 31 15]
[8 33 34 20 43 22 22 -7 -10 -4 -8 66 55 2 5]
[21 -9 -41 20 9 10 10 4 22 -1 62 20 6 -4 7]
[64 -34 -7 7 -26 0 -14 -11 60 10 11 36 -35 26 6]
[-8 -10 0 26 20 15 31 28 20 51 38 52 -14 -12 -10]
[-6 43 -9 -63 14 57 -30 -13 36 68 19 -26 26 -9 8]
[19 -40 -10 -11 -41 2 32 -13 -25 -15 31 58 -8 -2 -25]
[20 15 -24 -7 -47 -37 17 -36 30 25 -1 -62 21 8 4]
[-22 -40 -35 -37 11 17 6 9 4 7 -4 -12 -5 -5 5]
[23 18 24 18 7 24 15 -28 2 28 -53 2 5 -58 10]
[10 -34 -43 -13 5 55 31 16 29 17 -35 -19 -7 23 -11]
[2 29 -14 -6 -37 -6 -38 -11 -1 11 48 12 44 29 28]
[28 -14 -28 6 -24 0 11 21 22 -34 16 41 49 -19 11]
[15 40 43 36 68 35 33 16 1 41 -20 -1 53 -4 1]
[-49 -57 -7 -12 -94 -26 -24 -32 1 -15 -24 -7 40 -7 6]
[-87 -5 -33 10 11 -44 -32 -64 21 -23 -16 -1 28 -3 14]
[78 -9 52 19 -50 102 -1 14 -20 31 -9 82 -6 5 -18]
[31 60 23 6 19 35 26 41 41 43 -2 18 49 18 28]
[14 -4 17 39 13 14 -7 -24 -14 -13 -22 -9 -22 -16 -24]
[-31 -35 25 62 38 9 -2 16 45 8 -21 -30 -21 -15 2]
[-40 -14 -47 4 -2 15 16 9 8 15 3 27 2 4 -16]
[-22 -34 43 -13 99 12 6 33 -10 -9 36 42 55 -10 -13]
[47 64 12 -6 36 -28 -22 41 11 -24 12 13 -46 -11 -19]
[1 11 -24 -17 51 52 -46 25 -7 30 48 -6 31 20 -24]
[-35 40 -33 39 -7 -33 18 -39 -15 -18 32 -11 -7 -1 -14]
[37 -58 -6 -35 27 0 -7 -18 -6 -18 -8 31 45 27 7]
[-25 -42 -38 27 58 80 4 -59 -37 0 43 -46 -76 7 -6]
[28 6 36 25 45 35 -1 -22 32 17 31 -12 -27 17 50]
[53 -46 -18 18 0 -66 33 21 11 32 17 24 35 63 -32]
[50 -5 -34 -76 27 20 40 13 59 78 -30 -21 -45 -7 -9]
[-39 22 -31 -9 -32 -25 9 -33 -25 -51 -76 -34 -65 9 6]
[3 -64 -30 22 38 9 -22 52 -19 5 47 -16 20 2 39]
[23 -47 -2 -33 -53 2 -44 16 2 41 19 16 30 76]
[45 -10 14 -25 -19 38 55 69 27 22 23 47 -9 12 -4]
[-1 -2 -14 -16 -33 -17 12 7 -8 -28 -5 21 20 -2 -24]
[2 -6 -35 18 3 38 22 -8 -61 -53 -25 -68 -36 -8 6]
[51 32 -7 40 -28 -48 -24 -26 49 -29 10 46 21 33 -3]
[-13 2 -42 13 -55 18 12 -19 32 5 17 37 22 28 -14]
[-42 -18 11 21 -14 33 14 34 -11 -5 41 32 12 38 11]
[-8 -37 -9 22 -4 -12 -5 21 25 -5 51 7 0 -1 31]
[-19 20 -5 7 -13 34 46 20 26 30 -4 3 -34 -15 9]
[-16 21 15 39 26 -43 8 11 11 18 -14 -10 26 14 19]
[-85 28 -2 -16 -11 -9 -29 -21 12 -9 58 47 -19 12 -9]
[-11 -17 0 64 29 26 15 -9 39 4 -6 -13 25 34 -7]
[-13 -34 13 -36 -15 -4 11 1 23 33 0 30 8 -60 -18]
[41 7 -17 -15 35 -9 -10 -6 35 17 -2 -47 -29 -55 -2]
[70 -2 17 -29 111 43 111 -13 -43 -6 -24 -10 23 62]
[-10 30 52 -2 35 17 5 -44 -33 -86 6 -52 -41 -50 -2]
[59 20 -3 29 -5 -56 -46 64 20 23 60 -29 -12 26 -4]
[25 -32 65 19 -24 -2 -33 -65 -8 -45 15 2 -10 7 11]
[3 38 -39 -55 -3 -5 19 64 30 25 -8 18 39 -67 21]
[-12 -5 -6 -37 -26 -38 -46 -32 1 26 23 4 -18 -21 -9]
[-2 -12 6 5 -14 -18 2 -12 5 -7 -8 -15 -16 -9 5]
[12 -44 -81 -42 -19 27 -34 70 -18 37 -8 6 -35 -14 1]
[16 -25 29 50 3 -24 25 38 -20 -43 -59 -24 -26 -16 5]
[1 23 -24 16 52 -37 -95 -32 22 -24 -26 7 -26 -40 2]
[-11 49 -20 -14 -40 -44 -58 -40 -22 4 29 -17 -17 -12 -19]
[10 -13 -14 26 2 59 -27 42 8 -6 -46 -11 -18 -9 -6]
[8 55 19 63 50 -5 52 -64 0 -47 -49 -34 -47 -40 -3]
[-11 28 26 14 67 42 22 -4 -7 19 -29 -20 -14 -11 33]
[-23 35 -2 14 50 -16 -34 32 20 6 -12 49 23 8 3]
[-46 36 -55 14 16 4 12 -2 -9 32 63 19 -16 50 1]
[14 16 0 -25 -46 -50 -31 -28 -21 11 15 28 16 29 25]
[-24 30 -23 -17 -22 16 1 -30 -11 -37 3 14 40 31 29]
[1 -60 -2 50 21 -9 -75 -13 -63 -2 36 -11 62 -23 32]
[6 24 19 23 -39 -56 13 41 -3 60 34 46 10 25 -27]
[-54 -43 30 -7 -40 37 -11 -2 31 26 6 27 -16 -29 -16]
[-31 -19 -25 -6 8 4 10 -25 -9 12 -17 -19 -33 -20 18]
[2 44 10 42 -31 -21 15 -25 -4 3 26 -26 4 43 -6]
[29 -19 1 11 36 20 6 13 3 -11 -18 53 8 -4 2]
[-46 22 -1 -11 7 55 32 -4 60 5 26 60 -28 3 19]
[-39 -2 -24 27 6 -10 5 -21 28 -26 -16 -1 -79 61 -26]
[46 15 1 18 14 -12 -3 -24 20 -26 7 -9 -26 -2 -8]
[-69 33 -11 21 -22 51 -39 56 13 -30 6 -43 -40 -23]
[19 -13 18 -24 41 -4 -1 -13 -5 -38 -20 -36 -18 19 -29]
[14 -26 -13 7 35 16 -4 -46 18 23 -27 -89 -7 -27 8]
[-4 -15 19 26 26 28 43 27 -10 11 -20 -46 -28 -5]
