15
1000
[-80 -34 -339 -7 62 -202 -128 413 39 173 -61 -226 -149 -323 5]
[121 179 -54 50 -21 350 317 44 62 35 8 205 -51 -81 -5]
[-341 -122 -64 86 8 26 -223 59 -107 -139 -194 70 186 6 26]
[-81 -106 -47 170 -21 -41 -322 93 -194 33 -43 53 63 268 58]
[47 -26 202 135 75 110 -56 -68 -157 -303 -70 -99 -29 83 3]
[-241 175 -141 -27 323 128 66 67 106 159 82 5 82 -21 17]
[-63 -212 149 -56 24 349 153 -95 -65 -322 -120 -137 -150 -234]
[17 96 17 63 1 -123 39 188 107 17 65 -138 -39 200 55]
[-6 3 -259 -156 -112 -322 -22 29 38 -113 -144 -243 -321 10 1]
[-130 -173 78 -17 191 4 -111 -208 -128 -162 -34 82 -53 -16 93]
[36 19 -45 92 -38 152 -31 160 113 69 -55 189 129 143 -29]
[-37 172 65 287 114 123 58 -7 -200 38 -31 -122 -75 126 -23]
[20 -158 -106 1 -81 -130 -109 -46 -72 85 71 199 -42 -130 -106]
[-200 -68 -91 -179 98 142 7 -218 117 45 58 155 47 106 -2]
[92 -30 47 155 46 -121 271 104 41 277 52 17 149 224 36]
[-35 114 -4 -58 -80 -56 -67 76 56 225 292 102 -75 218 -38]
[29 -55 210 -98 223 -262 103 -183 55 -5 139 -43 76 -25 53]
[-146 48 145 -9 -18 -109 -42 -33 145 317 108 203 44 31 32]
[134 89 62 18 138 152 178 226 220 -56 165 27 5 22 6]
[-152 -186 -61 -34 237 84 -380 -10 -177 25 -175 -325 -371 89 -42]
[93 -70 110 -239 -17 -15 -104 -90 -65 -108 -107 17 -119 135 76]
[111 -218 75 -160 -6 335 -53 207 362 40 113 153 198 59]
[-47 10 46 1 -21 -9 -70 43 -67 46 -34 69 74 208 -29]
[-228 100 -79 -277 108 -156 50 175 -13 10 -221 -37 -1 -117 42]
[-222 177 73 -142 -126 -24 -162 -153 -135 -264 71 -73 92 -88 -35]
[74 184 156 72 -6 -121 -141 78 17 88 55 51 -104 53 82]
[-124 70 -56 93 -64 -148 -151 -198 111 6 -65 -78 -6 -50 1]
[150 82 102 -50 18 -129 -44 -17 225 251 307 101 223 92 101]
[-96 317 -26 -151 94 181 -251 46 89 -40 280 -64 222 29 -40]
[102 122 135 90 -4 -138 -194 -197 -77 -67 -59 -137 -67 -120 -187]
[-188 27 -147 142 86 39 53 27 -73 -123 25 -210 147 -86 192]
[-65 -125 -73 166 148 115 -205 84 172 148 263 111 75 1 2]
[-139 -175 -28 -155 -39 -68 -82 117 -5 -56 -24 -143 -92 -199 -59]
[145 -29 -31 -41 -117 -90 81 -141 279 -80 -148 -135 129 -15 -131]
[-27 50 -31 -104 -53 6 29 5 -118 -48 54 20 -178 -55 29]
[206 74 62 -44 152 273 268 160 159 33 -38 -104 -22 -165 -23]
[-98 -95 39 192 34 -99 -17 117 154 137 -7 67 160 135 72]
[69 100 -79 133 -46 100 -97 174 -191 0 -20 41 29 -214 -51]
[-163 36 -123 252 22 -96 83 45 1 -29 59 131 -124 -30 2]
[79 -73 -135 8 59 94 -105 139 371 139 15 -130 -111 223 149]
[-52 -38 -206 243 176 168 171 -23 56 27 -30 7 -159 80 -202]
[-128 46 3 -85 67 -47 -230 -92 -154 31 -253 130 -332 153 73]
[-38 -69 -222 217 55 -58 400 218 163 -93 -186 -136 -28 88 53]
[-53 -255 -250 -357 -359 -14 -2 226 35 -130 127 16 46 16 102]
[106 39 -78 -51 174 215 97 68 8 -64 203 -103 -45 94 85]
[62 -65 -40 -58 210 -31 -55 -53 -60 23 -46 112 80 -20 -82]
[-88 40 4 -20 157 204 146 -4 48 -38 -178 -230 -53 21 -11]
[157 -244 146 -62 -37 -129 269 -205 -73 -51 -41 -88 124 13 124]
[166 91 157 201 -16 107 0 171 20 -69 117 -12 88 206 214]
[-21 67 194 19 21 216 30 82 10 44 48 155 24 -79 67]
[95 1 -74 -9 59 -134 44 -190 193 31 57 137 2 21 -35]
[114 30 37 335 40 294 332 -55 300 11 -203 262 -213 43 -9]
[52 219 -154 -83 -98 53 -131 -223 55 50 43 -87 -164 -101 -21]
[91 208 -9 6 85 79 107 65 -131 351 15 -303 71 -435 -11]
[-233 146 149 108 62 216 -74 -44 94 -141 -34 -188 -152 -105 -21]
[-65 -65 -148 -49 -127 -94 -239 -154 -147 -218 -361 -128 -188 -18 35]
[-112 50 -243 -65 -75 230 342 -151 -20 419 -180 47 -39 209 38]
[-77 -102 -61 -44 -13 7 -6 6 -102 -114 -51 -71 -134 -171 -114]
[93 -152 -42 35 145 -330 -465 73 72 -101 25 -68 137 59 43]
[-52 22 32 -3 -120 -27 -133 -321 -117 63 -131 -42 -256 -184 56]
[-156 -232 43 -20 198 -76 110 76 154 59 34 -117 -83 -43 133]
[86 -56 239 59 -8 -59 78 -90 24 109 60 -74 113 41 -175]
[27 76 136 62 2 -51 -121 -83 -61 6 -132 -21 -84 -99 -90]
[-38 150 -243 86 -9 81 -261 -60 -35 87 179 -178 -229 149 -83]
[91 4 -23 -58 3 -129 48 -149 169 -231 88 80 176 -83 -65]
[-155 -212 -148 -159 -57 -156 -61 -151 -126 -127 -151 -37 -196 -44 -20]
[190 -73 -64 -88 -226 -170 182 -121 -211 95 -104 -218 100 -243 -124]
[93 -239 24 -84 37 89 -82 -31 97 -18 -36 12 -224 -330 -75]
[-209 -99 -195 -3 142 -110 -71 -79 113 -55 116 180 7 107 54]
[178 202 16 -67 74 106 -60 56 211 -36 -205 -88 94 -76 -16]
[-19 113 85 -92 -146 -105 -35 20 -58 73 -143 44 -28 -28 378]
[-234 -117 -6 -168 -72 -69 -366 -154 -175 159 98 238 36 -230 -80]
[-42 -10 122 283 14 -155 99 67 18 -15 -129 40 -56 103 36]
[4 -17 -4 19 -53 24 -57 -22 -110 35 -162 -25 88 38 -49]
[60 -230 -188 202 -113 175 166 -157 -178 45 136 -205 163 194 13]
[-279 126 -23 -164 -9 -207 -13 -47 211 5 58 130 -50 -224 17]
[6 -30 -90 -55 33 -79 179 214 189 -41 91 18 10 77 -103]
[-44 -121 -62 -143 -115 -127 -151 93 -201 -5 -85 22 -64 -154 120]
[204 -151 -88 174 -72 73 73 28 -140 -76 -134 -3 -138 63 -48]
[107 -28 89 -148 -73 -80 -88 -80 -191 -88 -199 23 -173 -17 -59]
[-17 253 119 -33 164 107 87 209 71 -568 -44 134 161 66 8]
[-64 24 57 117 25 -110 106 71 97 -108 87 53 -66 -291 -230]
[26 -152 45 116 -55 82 -7 12 -61 -72 -89 -262 -170 -133 -23]
[72 -9 126 36 107 103 -239 -194 -191 -366 -42 -103 -211 222 -3]
[65 159 288 162 176 -98 -138 -322 -124 -206 -275 -80 -305 -52 207]
[83 154 183 46 -66 -171 -171 -169 -92 -49 -172 32 -59 -137 -63]
[105 169 -84 -143 -154 162 -129 -122 -7 -287 -128 -155 -89 -247 -97]
[55 -182 -9 -279 -26 -219 -97 27 -128 123 98 79 24 -232 87]
[45 -118 -275 -336 -299 -355 -251 -149 92 109 -84 -97 -52 -27 -167]
[-186 78 -98 286 -83 -161 56 -98 -44 -163 -63 94 13 -83 -164]
[226 -140 33 -66 -22 90 294 368 158 20 86 211 63 209 14]
[192 -259 74 96 -46 113 -68 -13 -103 128 132 -94 -7 94 -43]
[110 115 -40 -101 71 -95 -48 -34 146 -43 -223 29 24 75 87]
[-133 191 66 190 -37 50 -148 156 -70 24 -37 88 -76 -139 49]
[47 -208 87 -38 10 -65 -91 100 123 66 218 10 70 -112 120]
[-60 16 -55 -94 -116 -142 -99 -133 -233 34 -138 -128 310 20 204]
[135 14 40 -91 134 73 49 52 -75 98 61 1 190 -64 71]
[-21 -30 -213 -68 144 298 -125 -20 222 65 -36 151 -262 -47 168]
[73 146 -11 117 -256 108 299 8 104 129 178 52 -507 -33 -3]
[-67 -132 -33 -6 77 73 31 124 -21 -203 39 213 153 109 113]
[-141 -111 -185 -6 140 152 175 -35 -36 -69 -66 106 105 40 -6]
[-114 49 -43 -47 65 -226 -15 -18 -141 -81 28 -36 -86 101 4]
[124 -55 -158 -89 347 223 -3 -35 15 103 224 -5 37 141 -56]
[-7 109 -22 -5 77 -133 194 -206 49 -102 -101 -21 -52 -18 85]
[53 -40 -3 19 144 80 -71 -10 -82 131 287 122 -185 -96 8]
[44 14 141 -24 -283 -359 4 91 158 7 219 -89 247 13 34]
[145 -111 -23 -239 98 -195 131 -108 -545 23 -138 -180 -11 222 6]
[171 83 63 32 118 230 145 103 77 -76 -15 -39 -138 -88 107]
[-205 -134 113 130 14 -156 -139 -356 220 93 119 5 139 31 -13]
[162 -126 -57 -84 95 198 -192 19 78 -89 18 -142 -272 -112 13]
[356 -58 316 233 -122 -153 165 -293 17 -283 -119 -66 -62 -17 10]
[-186 -39 -137 5 -102 -72 99 97 142 -58 36 -249 -279 -173 -8]
[-58 -152 73 163 -173 295 -11 79 266 -323 -75 -23 -147 84 -34]
[234 502 99 381 109 290 -25 191 -201 292 178 83 114 69 -6]
[-148 -17 -131 91 38 272 -37 -2 -109 197 149 165 270 151 68]
[-126 -169 -38 64 -15 -13 64 0 -30 18 -2 -30 -109 -72 -17]
[72 -200 -442 -173 119 22 173 29 -221 3 76 92 -239 -131 81]
[-573 28 -148 -197 -270 267 -206 20 139 -48 66 141 55 -93 -45]
[-189 -91 -114 -152 -160 -185 224 243 -81 -173 192 88 -63 -243 -23]
[-140 -186 214 43 163 204 91 -194 96 -151 15 -61 -53 -298 24]
[-24 50 28 55 -43 -89 -148 -417 -141 -84 161 -123 79 306 -19]
[-326 -100 -231 -142 -417 -527 -293 54 -125 -209 -195 9 -117 104 24]
[0 -13 -118 -106 -36 -147 156 192 305 56 -82 -225 -59 101 9]
[-203 212 -125 21 24 150 -170 128 -252 37 -113 44 329 71 21]
[115 15 -2 68 334 -33 -71 -12 -160 -10 -12 120 64 104 115]
[20 68 -103 -194 -271 -55 9 -179 -305 -307 -269 -264 -355 -135 28]
[-207 -140 95 -33 71 92 157 94 -181 -53 161 -16 -113 36 -78]
[-263 56 -54 -211 -100 29 -105 42 29 398 -99 -169 6 -210 -430]
[-203 -102 199 -102 74 244 -23 97 222 -165 -111 398 -62 92 59]
[-176 -39 26 149 -33 -3 -131 3 -237 64 -214 -133 35 242 87]
[-68 -6 0 157 53 347 392 -6 -116 -5 -110 230 -34 146 -20]
[20 4 -222 -125 145 96 -111 -294 -250 -156 -97 67 -51 27 -67]
[74 101 36 -11 -48 -64 157 -37 246 115 95 3 -147 -130 -164]
[280 166 -86 -91 -80 -59 -70 -170 4 -39 -238 -172 -105 -127 22]
[-104 -179 -45 67 146 124 248 64 27 -72 -60 68 29 -88 -36]
[-221 216 -161 -242 8 -304 -192 91 -2 -49 -117 22 108 -252 61]
[-13 33 17 32 33 -170 44 -30 223 67 85 -2 40 49 -144]
[-123 -96 -91 235 75 -48 -124 19 119 -84 94 -46 -113 396 -47]
[-27 171 -221 132 -18 126 40 144 67 14 55 -81 -126 96 -77]
[129 132 172 100 3 111 -179 53 -216 116 121 74 51 -22 13]
[34 -117 -18 -332 -157 -44 -89 92 -240 104 -98 77 27 -2 80]
[-109 -271 -39 190 -76 -174 169 92 180 -67 25 -60 -127 -46 8]
[-103 36 -13 50 -368 137 -92 -41 -75 113 -175 -90 -82 -345 -18]
[96 87 7 85 83 146 39 37 2 119 58 137 113 206 13]
[-67 162 296 72 19 59 -287 -162 -53 -207 -306 -114 53 287 13]
[272 93 269 119 -204 -93 -44 -233 -48 -45 -263 79 25 209 -3]
[123 -46 -7 -217 61 14 235 -48 66 -177 176 65 256 288 91]
[29 -338 -73 -40 182 -66 95 -115 -78 -69 224 143 -245 -116 -70]
[72 32 129 221 91 184 51 275 142 -86 -56 67 -47 -49 28]
[141 -9 -58 -6 57 113 76 99 -18 -53 94 5 190 -111 105]
[-48 -97 -80 181 7 140 158 -96 196 136 -182 -168 -173 -19 -170]
[-216 -49 204 39 66 -90 214 81 -174 90 117 56 88 181 -88]
[71 -117 -33 70 -55 94 -55 80 -71 -88 -249 -199 -19 -148 99]
[-135 -261 -129 -82 -34 -239 -34 -62 -148 -87 -243 -233 78 -270 -10]
[-27 -153 161 -149 -194 24 32 -18 -65 -124 -286 -19 153 9 -63]
[-146 -66 50 -177 -349 -147 44 -5 -160 54 -24 -252 -139 150]
[140 -157 -32 123 53 43 6 -178 68 140 218 27 -95 31 212]
[-6 -82 -129 12 3 92 -11 59 32 86 172 231 78 261 125]
[207 138 7 -141 -81 -51 7 153 -93 28 258 300 43 71 54]
[194 -110 -32 49 -31 4 16 289 159 -264 -92 58 117 -99 21]
[-84 -67 -219 398 -64 -223 186 192 204 78 214 -116 -126 -16 -101]
[-149 -66 -93 -270 -159 -179 -33 -92 -253 -134 -64 -223 -69 -115 -43]
[-196 56 -109 -65 -218 37 -36 15 189 -277 92 -167 141 237 60]
[35 40 14 133 23 43 132 59 159 77 96 92 145 119 71]
[-110 -43 -164 19 -150 -82 -208 -18 -81 9 26 -30 0 -107 73]
[185 27 298 -116 -41 105 -46 115 -6 151 -74 124 -109 -58 -113]
[98 166 18 -47 -65 132 173 -52 22 141 74 165 234 232 56]
[-50 44 -132 147 -58 257 26 82 -32 97 201 133 -11 -23 22]
[78 147 -152 -206 -46 350 -88 26 -98 -84 -154 64 102 256 -121]
[-74 191 -94 -155 14 63 3 182 -92 -88 -140 -299 76 -152]
[310 -159 -19 16 -78 24 151 -100 0 66 58 19 134 -100 268]
[249 -59 141 129 -46 98 246 -93 82 -69 268 -17 109 126 -19]
[-1 -99 -86 -30 -232 -69 262 100 -167 -53 54 -16 -7 -15 64]
[-16 -52 -17 188 168 240 96 109 112 145 10 35 179 -23 19]
[46 111 -256 27 -53 50 -241 -32 -89 -280 -162 -144 -216 -339 56]
[-97 -168 32 22 -21 38 33 -29 151 129 59 -65 -266 -166 84]
[142 32 -39 -74 -89 -55 79 139 113 184 -42 177 -62 -70 150]
[-13 117 153 119 185 7 -8 -20 54 223 227 374 179 198 -9]
[-110 -8 121 133 -29 -79 -67 -198 -183 187 90 -11 41 -23 -76]
[38 -12 80 39 8 48 55 -275 78 -194 4 18 174 211 76]
[-141 -107 -25 64 -111 -49 -173 -105 35 229 150 93 132 93 192]
[-121 -40 -61 -94 -145 -155 -168 -10 -186 -66 39 -193 -61 41 -33]
[19 -51 -15 -23 191 105 41 103 256 103 -136 -205 -1 26 -42]
[-309 -2 -130 -160 167 -18 -70 231 184 -318 45 281 -156 38 56]
[108 -123 -350 -237 -43 -73 84 77 124 136 -2 34 -203 -110 -70]
[33 -286 -97 -128 -103 -89 73 -254 45 -277 38 -16 21 -155 65]
[131 136 195 179 104 -146 -113 -216 -221 6 264 189 25 16 -91]
[-184 37 -18 -18 -71 -53 56 -218 -129 -139 30 -2 149 -88 -113]
[-119 77 -6 173 -19 -18 -101 -254 -167 -205 -15 -115 -33 -42 -206]
[22 154 -158 -234 -245 -70 -68 -14 281 415 281 -119 245 91 -16]
[153 170 69 221 2 55 -32 -175 -235 29 -9 -64 130 -134 -250]
[144 112 -22 -14 -20 -98 -25 -50 -164 -52 -15 -235 -204 -29 205]
[167 225 28 6 -80 200 -204 41 -33 -94 187 67 329 -78 101]
[180 120 -7 -101 -149 26 -348 -139 112 -74 -25 -80 53 -122 107]
[-105 -269 246 194 29 281 -198 -193 -248 97 -101 -29 127 210 -86]
[-12 -60 45 78 -22 33 156 -136 106 29 123 -44 -43 152 14]
[-197 -105 -247 -8 73 -163 -59 -100 -134 -149 31 -15 247 61 -10]
[-217 53 -71 -108 -321 -94 -260 -47 -160 42 -4 -59 -170 95 -9]
[194 6 11 93 196 -23 299 -149 189 -107 -68 153 -120 205 -68]
[240 -126 -127 -261 164 -125 -230 -154 -142 -129 -279 -43 137 -2 -170]
[57 76 -34 -170 233 307 13 251 -13 40 200 132 -436 -323 1]
[-4 -203 90 -210 129 -184 -17 74 -159 15 104 -68 155 -61 -255]
[341 -422 36 100 -82 63 44 -100 38 260 5 161 -19 -246 7]
